AssignmentStatus,WorkTimeInSeconds,Input.title,Input.support_statement,Input.claim,Answer.worker_warrant
Approved,26,Whaling,whaling is an outdated practice that destroys entire marine species.,We should ban whaling,whale products are superfluous and replaceable with alternatives
Approved,39,Whaling,whaling is an outdated practice that destroys entire marine species.,We should ban whaling,whales are threatened with extinction
Approved,47,Whaling,whaling is an outdated practice that destroys entire marine species.,We should ban whaling,we don't tolerate other practices that hurt animals such as cock fighting
Approved,45,Whaling,whaling is an outdated practice that destroys entire marine species.,We should ban whaling,animal life is important for human existence
Approved,37,Whaling,whaling is bad for the environment and marine ecosystems,We should ban whaling,"we need to protect those things for our own good as well as others,"
Approved,1390,Whaling,whaling is bad for the environment and marine ecosystems,We should ban whaling,marine ecosystems need protection from the exploitation by humans
Approved,3025,Whaling,whaling is bad for the environment and marine ecosystems,We should ban whaling,"the ocean is the largest part of the planet, and whale's are such a important part of the sea."
Approved,209,Whaling,whaling is bad for the environment and marine ecosystems,We should ban whaling,whaling destroys an important balance
Approved,16,Whaling,whaling is bad for the environment and marine ecosystems,We should ban whaling,whaleflesh is highly contaminated
Approved,7074,Whaling,whaling is bad for the environment and marine ecosystems,We should ban whaling,we are answerable to god for neglecting them
Approved,89,Whaling,whaling is bad for the environment and marine ecosystems,We should ban whaling,"a healthy marine ecosystem provides jobs in the fishing, tourism, and agricultural industries"
Approved,115,Whaling,whaling is bad for the environment and marine ecosystems,We should ban whaling,there is no way someone can justified the killing of whales? there no good coming from it. other animals suffer to.
Approved,128,Whaling,whaling is bad for the environment and marine ecosystems,We should ban whaling,"we have a sole rsponsibility to protect our environment,"
Approved,4135,Whaling,whaling is bad for the environment and marine ecosystems,We should ban whaling,"whales offer oxygen that organisms breathe and help protect  many marine life by preying on fish that smaller fish are preyed on, thus protecting many fish and life form extinction."
Approved,27,Whaling,whaling is bad for the environment and the ecosystem,We should ban whaling,many people depend on healthy oceans for their food
Approved,21,Whaling,whaling is bad for the environment and the ecosystem,We should ban whaling,"the ocean is the largest part of the planet, and whale's are such a important part of the sea."
Approved,71,Whaling,whaling is bad for the environment and the ecosystem,We should ban whaling,"the balance depend on whales, so if whales go extinct the environment and other animals will suffer."
Approved,4691,Whaling,whaling is bad for the environment and the ecosystem,We should ban whaling,it is in our own interests to protect the environment and ecosystem as we depend on it
Approved,1118,Whaling,whaling is bad for the environment and the ecosystem,We should ban whaling,every animal needs a healthy environment to survive
Approved,1654,Whaling,whaling is bad for the environment and the ecosystem,We should ban whaling,many whalers often throw trash and other liter into the ocean when whaling.
Approved,5870,Whaling,whaling is bad for the environment and the ecosystem,We should ban whaling,the negatives of whaling outweigh any benefits
Approved,62,Whaling,whaling is bad for the environment and the ecosystem,We should ban whaling,"we care  about our environment,"
Approved,64,Whaling,whaling is bad for the environment and the ecosystem,We should ban whaling,the environment needs to be preserved for future generations to enjoy
Approved,47,Whaling,whaling is bad for the environment and the ecosystem,We should ban whaling,environmental conservation is important
Approved,2489,Whaling,whaling is barbaric and cruel to whales and should therefore be banned,We should ban whaling,"whaling involved clubbing, beating, holding out of water, dumping, and cutting open while the whale is still alive"
Approved,74,Whaling,whaling is barbaric and cruel to whales and should therefore be banned,We should ban whaling,violence of that degree should not be promoted or gain a profit
